x,y,dist,quadrant,angle
0.34361503971740603,-0.5790742011740804,0.6733485174747129,IV,300.68433819152875
0.8326511029154062,-0.8684827876277268,1.2031501201395733,IV,313.79333379807457
0.39629135048016906,-0.6757163237780333,0.7833513800878225,IV,300.39059629529265
0.40137555496767163,-0.7663305285386741,0.8650808141994424,IV,297.64388234967754
0.5566480639390647,-0.6638717819005251,0.8663618238881994,IV,309.97940596309644
-0.3632418601773679,-0.36082445038482547,0.5119950517149808,III,224.80870969713854
-0.497418318875134,-0.7093649911694229,0.866385407684917,III,234.96123415542877
0.5180730018764734,-0.8015572614967823,0.9544075014015353,IV,302.8759243769194
-0.9233178091235459,-0.04642001073807478,0.9244839609434161,III,182.87813492448183
0.5682373689487576,-0.7608925462700427,0.9496584514651125,IV,306.7525116378001
0.4804274095222354,0.9893023986369371,1.0997862209397984,I,64.09775166742031
-0.9567736499011517,-0.8150039366446435,1.2568401783406822,III,220.42519489744078
0.628201634157449,-0.4319199430756271,0.7623595807652334,IV,325.4895373408585
-0.9745727516710758,0.9598327875137329,1.3678709837868903,II,135.4365792872539
0.28682976588606834,-0.13225066661834717,0.3158505238546455,IV,335.2466503077143
0.20921485777944326,0.21247651055455208,0.29818974538557047,I,45.44315635963085
-0.5109417624771595,-0.30132289743050933,0.5931753308754363,III,210.5295618193122
-0.0329390331171453,0.22620144067332149,0.22858712051508628,II,98.28507170331665
-0.843436820898205,-0.4388294266536832,0.950766499485584,III,207.4873853820653
0.3537842007353902,0.4538021758198738,0.5754126132340431,I,52.06001910478039
0.4872937649488449,-0.6356591307558119,0.8009480281961212,IV,307.47363045020836
-0.9531949828378856,-0.7839339845813811,1.2341528136697488,III,219.43482672479013
-0.643201319500804,-0.3539699916727841,0.7341680273700334,III,208.82510365182412
0.4233092009089887,0.27786565059795976,0.5063595554114033,I,33.281414257365896
0.2912705517373979,-0.1878823023289442,0.3466097139980831,IV,327.17620631481424
-0.5358311105519533,-0.5104782525449991,0.7400696084536478,III,223.61195204449217
0.20622007129713893,-0.9951119790785015,1.0162551690945187,IV,281.70785538807775
-0.5298790256492794,-0.12871233420446515,0.5452876734342998,III,193.65321970782142
-0.46238882141187787,0.747065310832113,0.878584088642258,II,121.75503415493424
-0.09900883166119456,-0.7607130398973823,0.7671291141762455,III,262.58448618355476
0.5816428777761757,-0.32105981232598424,0.6643702584843391,IV,331.101835154402
0.6479930663481355,-0.06095465179532766,0.650853657599578,IV,354.62618078306207
0.9868233278393745,-0.931569057982415,1.3570708125069308,IV,316.6497988036829
-0.04504352482035756,-0.6268864530138671,0.628502620599588,III,265.89020283759373
-0.27512720925733447,0.413535981439054,0.4966960732867643,II,123.63598797146335
-0.47025794396176934,-0.4646356492303312,0.6610815535127583,III,224.6554368558422
0.8523506401106715,-0.5189903532154858,0.9979241456282166,IV,328.66305676915545
0.8354558814316988,-0.9075596844777465,1.233552232663118,IV,312.6311803711665
-0.7415515659376979,0.6479066153988242,0.9847241782459756,II,138.855717789508
-0.28471914725378156,0.5251200166530907,0.5973407944403788,II,118.4664711417763
-0.17021947307512164,-0.5410365303978324,0.5671818017522219,III,252.5355206477774
0.12705048313364387,0.5788250397890806,0.5926046337578901,I,77.62006201642532
-0.22738093882799149,0.10878152772784233,0.2520625162873332,II,154.43303765591335
-0.7044769315980375,-0.8048399132676423,1.069605082795726,III,228.8043186780433
-0.23985170293599367,-0.7102337894029915,0.7496404971791673,III,251.3397579679184
0.853154675103724,0.7750626401975751,1.1526469519681108,I,42.25410245450794
-0.0408547418192029,0.14395555714145303,0.14964061066775916,II,105.84399897000843
-0.15793461119756103,-0.48865282256156206,0.5135415488658208,III,252.0889530876876
-0.6430119792930782,-0.7843976356089115,1.014270208703407,III,230.65672518871227
-0.260921030305326,0.03707981714978814,0.263542590287518,II,171.91178306686086
-0.950587822124362,-0.3178108520805836,1.002307809642988,III,198.48637251538744
-0.4830484273843467,-0.900156197603792,1.0215757256723592,III,241.78077680385158
-0.04328177310526371,0.24163298960775137,0.24547874358061067,II,100.15523674491722
0.5607762411236763,-0.0791691648773849,0.5663371339371824,IV,351.9642137203676
0.05953166354447603,-0.2925244946964085,0.29852068431142564,IV,281.5031752407473
0.5577883869409561,-0.39948649564757943,0.686088438039133,IV,324.3898667090863
0.20715743023902178,-0.9433214478194714,0.9657999559015619,IV,282.38579052985756
-0.3086598771624267,0.4993971921503544,0.5870847258254828,II,121.7187560897822
0.6045391489751637,0.2270937249995768,0.6457856785171057,I,20.58857218327616
-0.9569587809965014,-0.4301443235017359,1.0491874225166236,III,204.20348647555414
0.5707798367366195,0.3121585580520332,0.6505632846927396,I,28.674176885351024
0.1785345682874322,-0.8451918917708099,0.8638425354129653,IV,281.92756360973675
-0.8051154003478587,0.21434839069843292,0.8331602729801156,II,165.091776184435
0.24624914629384875,0.8595989868044853,0.8941750724359,I,74.01459153108155
0.06152295833453536,-0.2567322636023164,0.2640010029840838,IV,283.476152329486
0.7196889347396791,0.9380280659534037,1.1823065657024059,I,52.50328010985526
-0.6601074105128646,-0.40704259229823947,0.7755162573143585,III,211.65926422724536
0.3827865282073617,-0.16998824384063482,0.4188335340216545,IV,336.0548998930266
0.28603196470066905,-0.7143482957035303,0.7694853945365455,IV,291.82164137753097
-0.4942003916949034,0.26768263382837176,0.5620391619849012,II,151.55790007379713
0.43114775652065873,0.10285510355606675,0.4432466133884459,I,13.417757629175727
0.5777804818935692,-0.7579796272329986,0.9530810041950477,IV,307.3169642030134
0.586938897613436,-0.5979482657276094,0.8378779135520469,IV,314.46765211398855
0.4050702624954283,0.0684399832971394,0.41081133001881526,I,9.59002683435443
-0.44384980434551835,0.4176986860111356,0.6094873592725153,II,136.73860069049837
-0.9775124643929303,0.3178000985644758,1.0278752456845772,II,161.99008401228716
0.1392355510033667,-0.28154738107696176,0.3140946775329169,IV,296.31409136962964
0.11645964626222849,0.9854888687841594,0.9923462902157723,I,83.2603578899136
0.6896144952625036,-0.8005694774910808,1.05663600183152,IV,310.7417719631688
0.7612031400203705,0.4162582680583,0.8675835211112342,I,28.671715367888574
0.36337591195479035,-0.31050923466682434,0.4779728425364275,IV,319.48569950506123
-0.8827821388840675,-0.7299029682762921,1.14545303170024,III,219.58466330662415
-0.31425540521740913,0.21854399936273694,0.38277661810227903,II,145.18392255814908
0.37011359026655555,-4.775123670697212e-5,0.370113593346935,IV,359.9926078253093
-0.686205783393234,-0.6193729373626411,0.9243923478153355,III,222.06957501881618
-0.9619213421829045,0.025409570895135403,0.9622568860964495,II,178.48685892690239
0.49366120621562004,0.9063584101386368,1.0320789476349657,I,61.4244408116376
-0.31468217307701707,0.18642206257209182,0.36575682559059186,II,149.35691419803914
0.8941722577437758,-0.057348933070898056,0.8960094456215134,IV,356.3302848349508
0.4344564895145595,-0.7551469225436449,0.8712056679730982,IV,299.9129845725414
0.7070179213769734,0.03864702582359314,0.7080733957389062,I,3.1287891605131013
0.24530621338635683,0.8365903925150633,0.8718134107562584,I,73.65773337099465
0.41870627412572503,0.07223571790382266,0.42489168376578923,I,9.788384433212936
-0.23800079617649317,-0.23929787147790194,0.337502370768709,III,225.1557028388621
0.8637138847261667,0.48474993743002415,0.9904464531246393,I,29.30284074755093
-0.19046300696209073,0.05867182509973645,0.19929510802218775,II,162.87863470859503
0.05912102898582816,0.738020527176559,0.7403847611899566,I,85.41995483843726
0.043141390196979046,-0.8057406614534557,0.8068947843849161,IV,273.0648342337769
0.4647968248464167,0.5680723553523421,0.7339906602286356,I,50.70996769795628
0.3468297212384641,-0.15333749074488878,0.3792139786483214,IV,336.1492157809849
-0.22896428313106298,-0.7727949698455632,0.806000439434326,III,253.49645679823408
-0.21914453664794564,0.9025769415311515,0.9288000125572623,II,103.64725877289116
-0.2222769921645522,0.11933610634878278,0.2522858845124087,II,151.76953142304362
0.3327278490178287,-0.8188391053117812,0.8838581910577223,IV,292.11392040068034
-0.6315938900224864,0.35364300291985273,0.7238606325998864,II,150.7545974221164
0.9871872547082603,-0.6103167915716767,1.1606141744493634,IV,328.27406319439984
0.4898950085043907,0.7697633053176105,0.9124322799917866,I,57.52639022596895
0.10926640871912241,0.815382294356823,0.8226709147800054,I,82.36747226904993
0.6046588690951467,0.654206233099103,0.8908412560053219,I,47.25392720669108
0.4231598782353103,0.98453818121925,1.0716248003973365,I,66.74170320072895
0.432113797403872,0.9579169554635882,1.0508697480998417,I,65.71999061979876
-0.4586080424487591,-0.8646889068186283,0.9787789547052375,III,242.05970792584816
0.4210386462509632,-0.8419562061317265,0.9413627327871941,IV,296.56834709121966
0.4743054243735969,0.5315816537477076,0.712421708113506,I,48.25896062342412
0.9495614622719586,-0.23706109635531902,0.9787057443569267,IV,345.98245720173236
0.3517733933404088,-0.9199673887342215,0.984928686046197,IV,290.925651306023
-0.07141615776345134,0.07614507339894772,0.10439511383501292,II,133.16446225969585
0.0043913195841014385,-0.4319036523811519,0.4319259758660836,IV,270.5825266999696
0.05494369054213166,0.17661561258137226,0.18496454724590577,I,72.71950401343386
-0.9518000078387558,-0.825202448759228,1.2597151806500078,III,220.9250076234598
0.7492669057101011,0.40189841110259295,0.8502489216924527,I,28.208612585828703
-0.5526397824287415,0.7695349040441215,0.947414744272582,II,125.68393357518102
-0.1269339923746884,-0.1465339306741953,0.1938670453145849,III,229.0994817722469
0.6728669973090291,0.7336451834999025,0.9954824214119878,I,47.474325167892516
-0.20933201210573316,0.24969861470162868,0.32583629244782913,II,129.9744059790558
0.5116078276187181,0.587920447345823,0.7793542337654019,I,48.970239510489456
-0.051832950208336115,0.8345473511144519,0.8361554496500325,II,93.55402168893265
-0.6748050879687071,0.09927549539133906,0.6820685674722522,II,171.63083496917966
-0.27539580734446645,0.7113168952055275,0.7627677078296786,II,111.16457542907834
0.8546727802604437,-0.7942934851162136,1.1667766289295383,IV,317.09703132282107
-0.8675224622711539,-0.8692744076251984,1.2281014690558534,III,225.0577954983788
0.3015099768526852,-0.8250658069737256,0.8784314725571436,IV,290.07419844855326
-0.6400746079161763,0.198837764095515,0.6702476856577354,II,162.74270833659415
0.265263294801116,-0.9335169633850455,0.9704733569224764,IV,285.86275173490674
-0.9358137072995305,0.36081064585596323,1.0029614234519135,II,158.91544590087278
0.1679320284165442,-0.5279164053499699,0.5539827589426666,IV,287.64604661193005
-0.10573003813624382,-0.4587985365651548,0.47082368049899453,III,257.0227602276933
0.8992072339169681,0.910596321336925,1.2797497059819727,I,45.36055737981682
-0.8862448669970036,-0.1633728207089007,0.9011773647983615,III,190.44480269635338
0.9858581922017038,0.18564684875309467,1.0031854901179373,I,10.664476067870812
-0.848403044976294,-0.943495565559715,1.2688465663569786,III,228.03772437966347
-0.3102424037642777,0.5233569107949734,0.6084018451404424,II,120.65917275976726
0.36328492779284716,-0.4707135632634163,0.5945983496458734,IV,307.66005972883374
-0.9566229409538209,0.09134365059435368,0.9609740442192187,II,174.54561864053207
-0.29018635489046574,0.22927761683240533,0.36983286244594676,II,141.6875692671195
-0.9724072981625795,0.5026031378656626,1.0946167675091854,II,152.66714753203945
-0.14768268028274179,0.9336602869443595,0.945268060114441,II,98.98835097404893
-0.40537264151498675,-0.8192565077915788,0.9140613787091604,III,243.67354066237368
0.4975261725485325,0.40126532316207886,0.6391761509499237,I,38.88690645029395
0.9437858313322067,0.0030047367326915264,0.9437906144194577,I,0.1824123079126799
0.09307535458356142,-0.20162848895415664,0.22207446766522296,IV,294.77890084106093
-0.09870297880843282,0.7893944098614156,0.7955412071955233,II,97.1270657912072
-0.9273399775847793,-0.41205573501065373,1.0147656689019928,III,203.95756849192023
-0.6697091977111995,-0.42142490297555923,0.7912707238025036,III,212.18079181528773
-0.7137973750941455,-0.9014437738806009,1.149829365671008,III,231.62648287468227
0.5095640891231596,0.19726872351020575,0.5464160596095812,I,21.163030573921144
-0.13962048618122935,0.3238114742562175,0.35262976479796465,II,113.3246578495763
-0.4187245233915746,0.06684584030881524,0.42402664168197374,II,170.9297481125489
0.5796128460206091,0.6176684787496924,0.8470332938633933,I,46.820535620850585
-0.5899540330283344,0.8190700691193342,1.0094164349828807,II,125.76418633498123
0.8419745708815753,0.5230841948650777,0.9912306759422146,I,31.850985154901057
-0.45951833250001073,0.25531900860369205,0.5256851662905875,II,150.94243793211047
0.3801031531766057,0.26450078934431076,0.46307566835082326,I,34.83273706696846
-0.2375032608397305,-0.31856066081672907,0.3973521027118092,III,233.29358794931173
-0.19299083715304732,0.34975951071828604,0.3994711235658078,II,118.88910255282255
-0.5452266074717045,0.500952850561589,0.7404227251920931,II,137.42328088489006
-0.0552749577909708,-0.5314243715256453,0.5342912909735855,III,264.0618561315244
0.36903906567022204,0.28147306898608804,0.4641302840315395,I,37.33345046954649
0.20388693921267986,0.5797239090315998,0.6145320941044443,I,70.62339905360913
0.7094339486211538,0.15310652134940028,0.7257672728470996,I,12.178508194623134
-0.9644701788201928,0.010181521065533161,0.9645239184202031,II,179.3951741275207
-0.3005879409611225,0.5843202755786479,0.6571021950226268,II,117.22234358830251
0.5702468529343605,-0.46397502114996314,0.7351559654472315,IV,320.8668570398297
0.5753859393298626,0.30195966735482216,0.649806601911325,I,27.690264541759714
0.7184809562750161,-0.4696313552558422,0.8583521971599424,IV,326.829569973143
0.1876286407932639,0.7499212087132037,0.7730370793977479,I,75.95309027468409
-0.5934565556235611,0.17027454869821668,0.6174010895252472,II,163.99075643893767
0.943875094410032,-0.4902607356198132,1.0636050877736658,IV,332.5520611476871
0.3528210585936904,-0.8155589294619858,0.8886051242325539,IV,293.393916471522
-0.6422003740444779,0.8518938254565,1.0668385118066264,II,127.01082291462228
-0.8565292777493596,0.9825110253877938,1.3034455564581182,II,131.0811283656673
-0.43710304237902164,-0.001380744855850935,0.4371052231595428,III,180.18098842154802
0.5331415003165603,0.7231094567105174,0.8984025521691112,I,53.599012886314824
0.22173681668937206,0.9264443004503846,0.9526102338903035,I,76.53993195482667
0.22765196347609162,0.8023942057043314,0.834063473497314,I,74.16051954798938
-0.6051139733754098,-0.3668236560188234,0.707617492286046,III,211.22449044084382
-0.0628350293263793,-0.525143735576421,0.5288895763064394,III,263.1768261570121
0.9613571460358799,0.14879780355840921,0.9728043732313599,I,8.798361801547584
-0.23014441365376115,-0.3442794759757817,0.41411931700198723,III,236.23801041040286
-0.19321795785799623,0.40963824931532145,0.45292016353981845,II,115.25229025576691
-0.28337294794619083,0.4311246988363564,0.5159154325802375,II,123.31642513295947
0.7993160346522927,0.1805858612060547,0.8194616382234117,I,12.730844644975033
0.2333013485185802,-0.024887083563953638,0.23462499046117666,IV,353.9110817760433
-0.8467053179629147,0.5435694218613207,1.0061697728759949,II,147.30027464843153
0.24170046718791127,-0.8002862762659788,0.8359887797204705,IV,286.8052354585876
-0.5676775146275759,0.20895583415403962,0.6049134659112426,II,159.79189513348467
0.33014973858371377,-0.8964432468637824,0.9553058906625537,IV,290.2181720895097
0.6102937548421323,0.01824356336146593,0.6105663721524733,I,1.7122377376493139
0.373549934476614,0.3119556466117501,0.4866784143563774,I,39.865627262721986
0.3200505212880671,0.08698131004348397,0.3316595912583325,I,15.204252463012729
-0.6264079990796745,0.20353047596290708,0.6586437853321695,II,162.0001506414205
0.774433795362711,-0.6853826339356601,1.034164908658419,IV,318.49080943885497
0.7391459918580949,-0.45178809482604265,0.8662847568244706,IV,328.56548121688365
-0.17120488360524178,0.1916367318481207,0.2569742188697397,II,131.77704092423085
0.9975570957176387,0.03912673331797123,0.9983241259614765,I,2.246135238961905
0.7582454341463745,0.6672626710496843,1.0100374302867112,I,41.3480620725984
-0.9288050034083426,-0.8377297003753483,1.2507876659318888,III,222.0486770187953
0.6501580066978931,-0.971299784258008,1.1688150857056177,IV,303.79712715086725
-0.4425449655391276,-0.2548777721822262,0.5106943560257959,III,209.93920798985818
-0.8153613144531846,0.22430374519899487,0.8456513721487836,II,164.61856275369024
0.968867180403322,-0.25550290010869503,1.0019906911876162,IV,345.22669433867856
0.4022428262978792,-0.006577648688107729,0.4022966029813948,IV,359.06315812830337
-0.10065389797091484,-0.15691621135920286,0.18642399138540447,III,237.32185931553883
-0.6390082687139511,0.9306231015361845,1.1288892437248346,II,124.47526853479071
0.23876548372209072,-0.011934801936149597,0.23906358090327998,IV,357.1384259211956
-0.8606880959123373,0.13134147552773356,0.8706518142397723,II,171.32356856016474
0.9356648116372526,-0.26743968576192856,0.9731354608977182,IV,344.0485532574297
-0.6785489949397743,0.5586728546768427,0.8789448771604227,II,140.53419243032488
-0.13359930459409952,0.7051967778243124,0.7177403915356998,II,100.72753167093008
-0.5191204589791596,-0.9017742094583809,1.0405204350588322,III,240.07244290819725
0.044633814599364996,0.5049043907783926,0.5068733779091088,I,84.94815501511793
0.27067386684939265,-0.20523685403168201,0.3396858967458388,IV,322.8289924638924
0.02116786688566208,0.26468591624870896,0.2655310016719473,I,85.4275857562087
0.13581549655646086,0.06707711704075336,0.15147669370360892,I,26.28403468414716
0.5991795565932989,0.2896739598363638,0.6655277184660467,I,25.80149165045727
-0.6621384285390377,-0.31629226449877024,0.7338038533081619,III,205.53301262760039
0.6475771646946669,-0.2347186217084527,0.6888025955313317,IV,340.0766168601935
0.9815168771892786,-0.18143446883186698,0.9981452032082783,IV,349.52703140968606
-0.191606221254915,0.52526421751827,0.5591202395090594,II,110.0409909034834
-0.954398165922612,-0.8567358274012804,1.2825256867093937,III,221.91341129168325
0.3553280611522496,0.9134400468319654,0.9801177226224409,I,68.74397119072079
-0.7097979257814586,0.09006064245477319,0.7154886545313123,II,172.7688317073568
-0.7868415000848472,-0.3144618133082986,0.8473522161916589,III,201.78415804350337
0.6396334050223231,-0.27545833867043257,0.6964252933111533,IV,336.700855808825
-0.05077433725818992,-0.7402259660884738,0.7419653052506046,III,266.07605559046624
0.5510220997966826,-0.8279362693428993,0.9945369880289939,IV,303.64522864530494
0.8388077658601105,0.04456529626622796,0.839990793817722,I,3.0412271251297653
0.25848415680229664,0.3499683327972889,0.43507688203202455,I,53.55068479778534
0.6743053267709911,0.5414875606074929,0.8648100670114719,I,38.76551730686824
-0.08513771463185549,-0.5173882804811001,0.5243463199374291,III,260.65555764744516
-0.45764749217778444,0.7119843591935933,0.8463822746448125,II,122.73199536960237
-0.3773890039883554,-0.6354610025882721,0.7390758730616328,III,239.29467584789245
0.9534248588606715,0.478169362526387,1.066613754248642,I,26.635051519293054
-0.3751766732893884,0.9788298145867884,1.0482677816781831,II,110.97137938017227
-0.24718555249273777,-0.9735325998626649,1.004423426825808,III,255.75333004946316
-0.4940660409629345,-0.08991157216951251,0.5021805886758084,III,190.31398199505523
0.6134749446064234,0.5315337376669049,0.8117140025513939,I,40.90667287512345
0.38159801810979843,0.8224969785660505,0.9067074099044345,I,65.11102596176832
-0.9856559154577553,0.6903261193074286,1.2033568608999243,II,144.99366531834292
0.09533424768596888,0.16067866189405322,0.18683214704625414,I,59.31839511545097
-0.6801929138600826,0.8943362575955689,1.1236101377771195,II,127.25502590673767
0.8556888904422522,0.7609313405118883,1.1450851418997243,I,41.645468915992495
0.5531177651137114,0.9957382348366082,1.1390495574819872,I,60.94848018750237
0.403004159219563,0.4436792586930096,0.5993860500067093,I,47.75040364023679
0.504418957978487,-0.5407589264214039,0.7394989531247032,IV,313.00867542823937
-0.5084598809480667,-0.5395048502832651,0.7413480518709755,III,226.69683731272758
-0.12373227206990123,-0.6575452731922269,0.669085541204576,III,259.3430983442099
0.6751271807588637,0.14393115229904652,0.6902991284954246,I,12.034784022755131
0.3583972677588463,-0.06144320825114846,0.36362600206420903,IV,350.27185045825894
0.43058720603585243,-0.33125586714595556,0.5432640164048974,IV,322.4284872192475
0.9116293205879629,-0.11388747906312346,0.9187156121689802,IV,352.87907947284793
-0.4346531671471894,-0.5961553598754108,0.737783565023824,III,233.90444245524628
0.6427340237423778,0.27713752817362547,0.6999373077628127,I,23.32500017969399
0.7340446920134127,0.5667631821706891,0.9273845559083415,I,37.67208618939636
0.7227615495212376,-0.3700156332924962,0.8119703358788346,IV,332.889957938457
-0.7737539857625961,0.12438862910494208,0.7836885615690142,II,170.86727469927035
0.22752750432118773,0.9636886650696397,0.9901841285368758,I,76.7157021393862
0.028814724180847406,-0.028986732475459576,0.04087198293724168,IV,314.82949702653025
-0.5097226421348751,-0.1635236949659884,0.5353103499095525,III,197.78671699636962
0.9498405694030225,-0.3654089430347085,1.0177036911270396,IV,338.957988518931
-0.46355415461584926,-0.48200054559856653,0.66873535888192,III,226.11761519609078
-0.5542257064953446,0.6099567706696689,0.8241440382760983,II,132.25926222534926
0.8025970095768571,-0.9795787720941007,1.2663871961288538,IV,309.32874684492197
0.7121304632164538,0.3758012638427317,0.8052058038456228,I,27.821241285189974
0.16093580517917871,0.04562650341540575,0.16727854376035978,I,15.828429537706986
-0.5273718992248178,0.6003918452188373,0.7991191950499448,II,131.2954093947842
0.35618393681943417,-0.9248336544260383,0.9910521102380093,IV,291.063340678243
-0.7069750772789121,-0.07303489046171308,0.7107375430623305,III,185.89808537657984
0.9439814640209079,0.9301514877006412,1.3252482010879216,I,44.577199210894435
0.21399448020383716,0.968772848136723,0.9921262363452792,I,77.54382481360433
0.05506153451278806,0.5006843372248113,0.5037028669018586,I,83.72425534516204
-0.8089040042832494,0.045485221315175295,0.8101818274335494,II,176.7816086309518
-0.8214444676414132,-0.5231368890963495,0.9738804948001017,III,212.49102137385418
-0.9161405423656106,-0.8255233112722635,1.2332081052360455,III,222.0216367954372
-0.9353419062681496,0.28581526689231396,0.9780362203978239,II,163.0082606311192
-0.5298049030825496,-0.8894708910956979,1.035302710050005,III,239.22025842178437
-0.5697347344830632,0.7826409307308495,0.9680519067342086,II,126.05328492194727
0.38505718670785427,0.5034922696650028,0.6338560583032896,I,52.59222455467576
0.9021638822741807,0.8892391202971339,1.266746179606176,I,44.586624861939875
0.6264646267518401,-0.86453289212659,1.0676493104667322,IV,305.9281337686383
-0.714131364133209,-0.30247465847060084,0.7755478865006755,III,202.9553805590684
0.7925346223637462,0.7374924090690911,1.0825923429803932,I,42.93969189323265
-0.07155773928388953,-0.046094439923763275,0.08511878431525281,III,212.7879051992817
0.9788366621360183,0.17688143718987703,0.9946900290864175,I,10.243137729258017
0.02326585678383708,-0.4766079490073025,0.477175478360774,IV,272.79470382496265
-0.9565648483112454,-0.44937570160254836,1.0568608376770796,III,205.1632319773206
0.4449097183533013,-0.21595316985622048,0.49455073456235354,IV,334.1086898533562
-0.8601615717634559,0.13709545461460948,0.8710184230052573,II,170.94417450988416
-0.8499820232391357,-0.6606050049886107,1.0765075069156262,III,217.85430838385022
-0.21102876076474786,0.24934625951573253,0.3266599072497147,II,130.24217804624166
-0.31028279196470976,0.9419287014752626,0.9917182511440887,II,108.23251282081301
0.22064643958583474,-0.5117501933127642,0.5572908680909431,IV,293.3237942897664
-0.33571619912981987,-0.8130859597586095,0.879667064470844,III,247.56469063953685
0.5878424155525863,-0.15848800400272012,0.6088326148749472,IV,344.911271214858
0.4588960465043783,-0.408532340079546,0.6143974726414638,IV,318.32291616519075
-0.3506838628090918,-0.6423658295534551,0.7318558810398428,III,241.36874973105625
0.6945623117499053,-0.3501479453407228,0.7778305654380667,IV,333.24607176582066
0.5697413068264723,-0.27102862810716033,0.6309212898278087,IV,334.5593465485601
0.6054589967243373,-0.20812508277595043,0.6402317133623867,IV,341.02971468293146
-0.7063783518970013,-0.20457254070788622,0.7354048547843586,III,196.15141821736088
0.3329044049605727,-0.49502262473106384,0.5965507034928252,IV,303.92096646622537
-0.28171017998829484,0.738566788379103,0.7904691811865027,II,110.87826025301352
0.7789043691009283,-0.12040842929854989,0.7881562066308043,IV,351.2123807847873
0.46176124131307006,0.24430436780676246,0.522406037588052,I,27.882007717083983
-0.8385596196167171,-0.6231715604662895,1.0447607522422173,III,216.6177089674175
0.5145938955247402,-0.725253822747618,0.8892693544260707,IV,305.35708325450014
-0.7111572879366577,-0.29903606278821826,0.7714708387446031,III,202.80637175329952
-0.7076291535049677,0.5568738686852157,0.9004707238520284,II,141.79876821151228
-0.9751687552779913,0.8697584085166454,1.306688099913608,II,138.27005261846557
-0.9578027338720858,-0.1998688061721623,0.9784342679472786,III,191.7870104564658
-0.6118032056838274,-0.4840356451459229,0.7801241364403728,III,218.34971736270535
0.8073162850923836,-0.8089786204509437,1.1428936925725328,IV,314.9410721606116
0.5583445955999196,-0.4128790348768234,0.6944190268681114,IV,323.5181885629597
-0.40802513202652335,-0.12532169558107853,0.426837247377239,III,197.073926347132
0.928169387858361,-0.2346818707883358,0.9573787093068645,IV,345.81050652547316
0.37869277549907565,-0.726897181943059,0.8196265804205924,IV,297.51823315378067
-0.8398876101709902,0.5446133692748845,1.0010069528787895,II,147.03917228899368
-0.3443277133628726,0.7598120025359094,0.8341917365853808,II,114.37883966873505
-0.5277470741420984,-0.9037705166265368,1.0465744698725183,III,239.71766739093454
0.7634834880009294,-0.3773163026198745,0.851630570536778,IV,333.701250891105
-0.36746510956436396,-0.5890249838121235,0.6942485421677329,III,238.04189178363535
-0.4291579406708479,0.8028939296491444,0.9103928823910522,II,118.12512179146168
-0.8350157118402421,-0.46565242297947407,0.9560770983800007,III,209.146532226848
0.39226293936371803,-0.9057406173087656,0.9870340822084757,IV,293.41672674023613
-0.5550198750570416,-0.6960302330553532,0.8902275815966518,III,231.4308717088508
0.42005687206983566,-0.40111917862668633,0.5808135425721768,IV,316.32110235134473
